_id,city,email,coordinates0,coordinates1,locationType,name,picture
5a0c6b2dfd3eb67969316d80,Rabat,leilaware@hydrocom.com,-6.80956,33.82815,Point,Hydrocom,http://placehold.it/150x150
5a0c6b42fd3eb67969316d81,Rabat,leilaware@mondicil.com,-6.74722,33.85523,Point,Mondicil,http://placehold.it/150x150
5a0c6b42fd3eb67969316d82,Rabat,leilaware@filodyne.com,-6.747,33.98196,Point,Filodyne,http://placehold.it/150x150
5a0c6b42fd3eb67969316d83,Rabat,leilaware@sultrax.com,-6.77017,33.84833,Point,Sultrax,http://placehold.it/150x150
5a0c6b42fd3eb67969316d84,Rabat,leilaware@orbixtar.com,-6.75851,33.90786,Point,Orbixtar,http://placehold.it/150x150
5a0c6b42fd3eb67969316d85,Rabat,leilaware@injoy.com,-6.76261,33.83654,Point,Injoy,http://placehold.it/150x150
5a0c6b42fd3eb67969316d86,Rabat,leilaware@corporana.com,-6.78686,33.97273,Point,Corporana,http://placehold.it/150x150
5a0c6b42fd3eb67969316d87,Rabat,leilaware@trollery.com,-6.84009,33.94218,Point,Trollery,http://placehold.it/150x150
5a0c6b42fd3eb67969316d88,Rabat,leilaware@suretech.com,-6.75684,33.92775,Point,Suretech,http://placehold.it/150x150
5a0c6b42fd3eb67969316d89,Rabat,leilaware@medicroix.com,-6.81207,33.96851,Point,Medicroix,http://placehold.it/150x150
5a0c6b42fd3eb67969316d8a,Rabat,leilaware@zilidium.com,-6.80404,33.88483,Point,Zilidium,http://placehold.it/150x150
5a0c6b42fd3eb67969316d8b,Rabat,leilaware@evidends.com,-6.78372,33.93306,Point,Evidends,http://placehold.it/150x150
5a0c6b42fd3eb67969316d8c,Rabat,leilaware@obones.com,-6.75019,33.89847,Point,Obones,http://placehold.it/150x150
5a0c6b42fd3eb67969316d8d,Rabat,leilaware@bovis.com,-6.81018,33.98705,Point,Bovis,http://placehold.it/150x150
5a0c6b42fd3eb67969316d8e,Rabat,leilaware@vitricomp.com,-6.77941,33.89834,Point,Vitricomp,http://placehold.it/150x150
5a0c6b42fd3eb67969316d8f,Rabat,leilaware@apextri.com,-6.75586,33.94091,Point,Apextri,http://placehold.it/150x150
5a0c6b42fd3eb67969316d90,Rabat,leilaware@tropoli.com,-6.83355,33.98069,Point,Tropoli,http://placehold.it/150x150
5a0c6b42fd3eb67969316d91,Rabat,leilaware@comvoy.com,-6.79748,33.83104,Point,Comvoy,http://placehold.it/150x150
5a0c6b42fd3eb67969316d92,Rabat,leilaware@eyeris.com,-6.79578,33.98654,Point,Eyeris,http://placehold.it/150x150
5a0c6b42fd3eb67969316d93,Rabat,leilaware@genesynk.com,-6.78956,33.93169,Point,Genesynk,http://placehold.it/150x150
5a0c6b42fd3eb67969316d94,Rabat,leilaware@hydrocom.com,-6.80956,33.82815,Point,Hydrocom,http://placehold.it/150x150
5a0c6b55fd3eb67969316d95,Rabat,leilaware@kage.com,-6.81832,33.95645,Point,Kage,http://placehold.it/150x150
5a0c6b55fd3eb67969316d96,Rabat,leilaware@zedalis.com,-6.80287,33.9575,Point,Zedalis,http://placehold.it/150x150
5a0c6b55fd3eb67969316d97,Rabat,leilaware@zillan.com,-6.77143,33.93771,Point,Zillan,http://placehold.it/150x150
5a0c6b55fd3eb67969316d98,Rabat,leilaware@vurbo.com,-6.80835,33.85408,Point,Vurbo,http://placehold.it/150x150
5a0c6b55fd3eb67969316d99,Rabat,leilaware@magnemo.com,-6.75796,33.90401,Point,Magnemo,http://placehold.it/150x150
5a0c6b55fd3eb67969316d9a,Rabat,leilaware@providco.com,-6.82018,33.96232,Point,Providco,http://placehold.it/150x150
5a0c6b55fd3eb67969316d9b,Rabat,leilaware@tubalum.com,-6.77033,33.88405,Point,Tubalum,http://placehold.it/150x150
5a0c6b55fd3eb67969316d9c,Rabat,leilaware@gynko.com,-6.7661,33.86215,Point,Gynko,http://placehold.it/150x150
5a0c6b55fd3eb67969316d9d,Rabat,leilaware@genekom.com,-6.74695,33.81594,Point,Genekom,http://placehold.it/150x150
5a0c6b55fd3eb67969316d9e,Rabat,leilaware@acium.com,-6.81221,33.94613,Point,Acium,http://placehold.it/150x150
5a0c6b55fd3eb67969316d9f,Rabat,leilaware@talkalot.com,-6.83579,33.94983,Point,Talkalot,http://placehold.it/150x150
5a0c6b55fd3eb67969316da0,Rabat,leilaware@illumity.com,-6.79319,33.83036,Point,Illumity,http://placehold.it/150x150
5a0c6b55fd3eb67969316da1,Rabat,leilaware@acrodance.com,-6.75917,33.93589,Point,Acrodance,http://placehold.it/150x150
5a0c6b55fd3eb67969316da2,Rabat,leilaware@powernet.com,-6.84276,33.80035,Point,Powernet,http://placehold.it/150x150
5a0c6b55fd3eb67969316da3,Rabat,leilaware@pyramia.com,-6.75301,33.83085,Point,Pyramia,http://placehold.it/150x150
5a0c6b55fd3eb67969316da4,Rabat,leilaware@corporana.com,-6.82863,33.87765,Point,Corporana,http://placehold.it/150x150
5a0c6b55fd3eb67969316da5,Rabat,leilaware@isotronic.com,-6.81091,33.82032,Point,Isotronic,http://placehold.it/150x150
5a0c6b55fd3eb67969316da6,Rabat,leilaware@menbrain.com,-6.79439,33.86054,Point,Menbrain,http://placehold.it/150x150
5a0c6b55fd3eb67969316da7,Rabat,leilaware@aquacine.com,-6.7901,33.92195,Point,Aquacine,http://placehold.it/150x150
5a0c6b55fd3eb67969316da8,Rabat,leilaware@geekko.com,-6.77585,33.80125,Point,Geekko,http://placehold.it/150x150
5a0c6b55fd3eb67969316da9,Rabat,leilaware@netility.com,-6.82861,33.99216,Point,Netility,http://placehold.it/150x150
5a0c6b55fd3eb67969316daa,Rabat,leilaware@reversus.com,-6.74911,33.91049,Point,Reversus,http://placehold.it/150x150
5a0c6b61fd3eb67969316dab,Rabat,leilaware@sureplex.com,-6.75559,33.95303,Point,Sureplex,http://placehold.it/150x150
5a0c6b61fd3eb67969316dac,Rabat,leilaware@norali.com,-6.7507,33.92841,Point,Norali,http://placehold.it/150x150
5a0c6b61fd3eb67969316dad,Rabat,leilaware@softmicro.com,-6.83987,33.90291,Point,Softmicro,http://placehold.it/150x150
5a0c6b61fd3eb67969316dae,Rabat,leilaware@comcur.com,-6.79065,33.81963,Point,Comcur,http://placehold.it/150x150
5a0c6b61fd3eb67969316daf,Rabat,leilaware@pyrami.com,-6.76894,33.83578,Point,Pyrami,http://placehold.it/150x150
5a0c6b61fd3eb67969316db0,Rabat,leilaware@schoolio.com,-6.768,33.81741,Point,Schoolio,http://placehold.it/150x150
5a0c6b61fd3eb67969316db1,Rabat,leilaware@scenty.com,-6.78666,33.91547,Point,Scenty,http://placehold.it/150x150
5a0c6b61fd3eb67969316db2,Rabat,leilaware@malathion.com,-6.75076,33.86233,Point,Malathion,http://placehold.it/150x150
5a0c6b61fd3eb67969316db3,Rabat,leilaware@zboo.com,-6.78859,33.98156,Point,Zboo,http://placehold.it/150x150
5a0c6b61fd3eb67969316db4,Rabat,leilaware@handshake.com,-6.84079,33.95982,Point,Handshake,http://placehold.it/150x150
5a0c6b61fd3eb67969316db5,Rabat,leilaware@edecine.com,-6.7764,33.86472,Point,Edecine,http://placehold.it/150x150
5a0c6b61fd3eb67969316db6,Rabat,leilaware@terragen.com,-6.77284,33.93765,Point,Terragen,http://placehold.it/150x150
5a0c6b61fd3eb67969316db7,Rabat,leilaware@prowaste.com,-6.79311,33.99213,Point,Prowaste,http://placehold.it/150x150
5a0c6b61fd3eb67969316db8,Rabat,leilaware@blurrybus.com,-6.83983,33.92688,Point,Blurrybus,http://placehold.it/150x150
5a0c6b61fd3eb67969316db9,Rabat,leilaware@avit.com,-6.8143,33.84092,Point,Avit,http://placehold.it/150x150
5a0c6b61fd3eb67969316dba,Rabat,leilaware@zentia.com,-6.84568,33.94117,Point,Zentia,http://placehold.it/150x150
5a0c6b61fd3eb67969316dbb,Rabat,leilaware@xerex.com,-6.79398,33.96065,Point,Xerex,http://placehold.it/150x150
5a0c6b61fd3eb67969316dbc,Rabat,leilaware@architax.com,-6.81079,33.9514,Point,Architax,http://placehold.it/150x150
5a0c6b61fd3eb67969316dbd,Rabat,leilaware@wazzu.com,-6.81948,33.88568,Point,Wazzu,http://placehold.it/150x150
5a0c6b61fd3eb67969316dbe,Rabat,leilaware@parleynet.com,-6.79371,33.80105,Point,Parleynet,http://placehold.it/150x150
5a0c6b61fd3eb67969316dbf,Rabat,leilaware@talkola.com,-6.80291,33.86063,Point,Talkola,http://placehold.it/150x150
5a0c6b61fd3eb67969316dc0,Rabat,leilaware@housedown.com,-6.79566,33.94903,Point,Housedown,http://placehold.it/150x150
5a0c6b61fd3eb67969316dc1,Rabat,leilaware@ovium.com,-6.8066,33.92018,Point,Ovium,http://placehold.it/150x150
5a0c6b61fd3eb67969316dc2,Rabat,leilaware@reversus.com,-6.81053,33.99545,Point,Reversus,http://placehold.it/150x150
5a0c6b75fd3eb67969316dc3,Rabat,leilaware@kiosk.com,-6.76816,33.97174,Point,Kiosk,http://placehold.it/150x150
5a0c6b75fd3eb67969316dc4,Rabat,leilaware@unia.com,-6.84483,33.93537,Point,Unia,http://placehold.it/150x150
5a0c6b75fd3eb67969316dc5,Rabat,leilaware@aquasseur.com,-6.76921,33.8083,Point,Aquasseur,http://placehold.it/150x150
5a0c6b75fd3eb67969316dc6,Rabat,leilaware@duflex.com,-6.79208,33.87378,Point,Duflex,http://placehold.it/150x150
5a0c6b75fd3eb67969316dc7,Rabat,leilaware@zenolux.com,-6.77611,33.89991,Point,Zenolux,http://placehold.it/150x150
5a0c6b75fd3eb67969316dc8,Rabat,leilaware@voratak.com,-6.77635,33.81809,Point,Voratak,http://placehold.it/150x150
5a0c6b75fd3eb67969316dc9,Rabat,leilaware@canopoly.com,-6.78195,33.8258,Point,Canopoly,http://placehold.it/150x150
5a0c6b75fd3eb67969316dca,Rabat,leilaware@farmex.com,-6.77484,33.9227,Point,Farmex,http://placehold.it/150x150
5a0c6b75fd3eb67969316dcb,Rabat,leilaware@digiprint.com,-6.80967,33.94565,Point,Digiprint,http://placehold.it/150x150
5a0c6b75fd3eb67969316dcc,Rabat,leilaware@dentrex.com,-6.82459,33.95482,Point,Dentrex,http://placehold.it/150x150
5a0c6b75fd3eb67969316dcd,Rabat,leilaware@securia.com,-6.80041,33.90952,Point,Securia,http://placehold.it/150x150
5a0c6b75fd3eb67969316dce,Rabat,leilaware@ezent.com,-6.79328,33.86559,Point,Ezent,http://placehold.it/150x150
5a0c6b75fd3eb67969316dcf,Rabat,leilaware@microluxe.com,-6.80882,33.8099,Point,Microluxe,http://placehold.it/150x150
5a0c6b75fd3eb67969316dd0,Rabat,leilaware@rooforia.com,-6.75874,33.85044,Point,Rooforia,http://placehold.it/150x150
5a0c6b83fd3eb67969316dd1,Rabat,leilaware@rugstars.com,-6.82555,33.90534,Point,Rugstars,http://placehold.it/150x150
5a0c6b83fd3eb67969316dd2,Rabat,leilaware@futuris.com,-6.77191,33.92781,Point,Futuris,http://placehold.it/150x150
5a0c6b83fd3eb67969316dd3,Rabat,leilaware@knowlysis.com,-6.78646,33.86774,Point,Knowlysis,http://placehold.it/150x150
5a0c6b83fd3eb67969316dd4,Rabat,leilaware@sportan.com,-6.76351,33.92313,Point,Sportan,http://placehold.it/150x150
5a0c6b83fd3eb67969316dd5,Rabat,leilaware@vendblend.com,-6.76239,33.8156,Point,Vendblend,http://placehold.it/150x150
5a0c6b83fd3eb67969316dd6,Rabat,leilaware@gynko.com,-6.79011,33.98307,Point,Gynko,http://placehold.it/150x150
5a0c6b83fd3eb67969316dd7,Rabat,leilaware@anivet.com,-6.75608,33.965,Point,Anivet,http://placehold.it/150x150
5a0c6b83fd3eb67969316dd8,Rabat,leilaware@emoltra.com,-6.82551,33.97388,Point,Emoltra,http://placehold.it/150x150
5a0c6b83fd3eb67969316dd9,Rabat,leilaware@illumity.com,-6.78832,33.96918,Point,Illumity,http://placehold.it/150x150
5a0c6b83fd3eb67969316dda,Rabat,leilaware@austech.com,-6.84007,33.92927,Point,Austech,http://placehold.it/150x150
5a0c6b83fd3eb67969316ddb,Rabat,leilaware@boink.com,-6.83766,33.85683,Point,Boink,http://placehold.it/150x150
5a0c6b83fd3eb67969316ddc,Rabat,leilaware@recritube.com,-6.77595,33.86772,Point,Recritube,http://placehold.it/150x150
5a0c6b83fd3eb67969316ddd,Rabat,leilaware@comtrak.com,-6.75099,33.97885,Point,Comtrak,http://placehold.it/150x150
5a0c6b83fd3eb67969316dde,Rabat,leilaware@vicon.com,-6.79196,33.95231,Point,Vicon,http://placehold.it/150x150
5a0c6b83fd3eb67969316ddf,Rabat,leilaware@strezzo.com,-6.76705,33.94284,Point,Strezzo,http://placehold.it/150x150
5a0c6b83fd3eb67969316de0,Rabat,leilaware@qimonk.com,-6.79774,33.83119,Point,Qimonk,http://placehold.it/150x150
5a0c6b83fd3eb67969316de1,Rabat,leilaware@isonus.com,-6.76168,33.80846,Point,Isonus,http://placehold.it/150x150
5a0c6b83fd3eb67969316de2,Rabat,leilaware@utarian.com,-6.78927,33.96421,Point,Utarian,http://placehold.it/150x150
5a0c6b83fd3eb67969316de3,Rabat,leilaware@harmoney.com,-6.81684,33.9218,Point,Harmoney,http://placehold.it/150x150
5a0c6b83fd3eb67969316de4,Rabat,leilaware@isotrack.com,-6.75823,33.96455,Point,Isotrack,http://placehold.it/150x150
5a0c6b90fd3eb67969316de5,Rabat,leilaware@syntac.com,-6.84369,33.996,Point,Syntac,http://placehold.it/150x150
5a0c6b90fd3eb67969316de6,Rabat,leilaware@marvane.com,-6.78614,33.93422,Point,Marvane,http://placehold.it/150x150
5a0c6b90fd3eb67969316de7,Rabat,leilaware@biotica.com,-6.8324,33.80065,Point,Biotica,http://placehold.it/150x150
5a0c6b90fd3eb67969316de8,Rabat,leilaware@apex.com,-6.8374,33.84035,Point,Apex,http://placehold.it/150x150
5a0c6b90fd3eb67969316de9,Rabat,leilaware@sustenza.com,-6.81866,33.80756,Point,Sustenza,http://placehold.it/150x150
5a0c6b90fd3eb67969316dea,Rabat,leilaware@dreamia.com,-6.79713,33.93098,Point,Dreamia,http://placehold.it/150x150
5a0c6bd5fd3eb67969316deb,Rabat,leilaware@concility.com,-6.78478,33.96255,Point,Concility,http://placehold.it/150x150
5a0c6bd5fd3eb67969316dec,Rabat,leilaware@cogentry.com,-6.83578,33.87532,Point,Cogentry,http://placehold.it/150x150
5a0c6bd5fd3eb67969316ded,Rabat,leilaware@zounds.com,-6.84032,33.96739,Point,Zounds,http://placehold.it/150x150
5a0c6bd5fd3eb67969316dee,Rabat,leilaware@unq.com,-6.76689,33.99387,Point,Unq,http://placehold.it/150x150
5a0c6bd5fd3eb67969316def,Rabat,leilaware@accusage.com,-6.75127,33.85952,Point,Accusage,http://placehold.it/150x150
5a0c6bd5fd3eb67969316df0,Rabat,leilaware@corecom.com,-6.76395,33.9013,Point,Corecom,http://placehold.it/150x150
5a0c6bd5fd3eb67969316df1,Rabat,leilaware@incubus.com,-6.8362,33.92331,Point,Incubus,http://placehold.it/150x150
5a0c6bd5fd3eb67969316df2,Rabat,leilaware@venoflex.com,-6.79674,33.88383,Point,Venoflex,http://placehold.it/150x150
5a0c6bd5fd3eb67969316df3,Rabat,leilaware@slambda.com,-6.84344,33.98877,Point,Slambda,http://placehold.it/150x150
5a0c6bd5fd3eb67969316df4,Rabat,leilaware@ecraze.com,-6.77147,33.8815,Point,Ecraze,http://placehold.it/150x150
5a0c6bd5fd3eb67969316df5,Rabat,leilaware@bullzone.com,-6.81043,33.8252,Point,Bullzone,http://placehold.it/150x150
5a0c6bd5fd3eb67969316df6,Rabat,leilaware@enomen.com,-6.84344,33.95215,Point,Enomen,http://placehold.it/150x150
5a0c6bd5fd3eb67969316df7,Rabat,leilaware@isoswitch.com,-6.759,33.86044,Point,Isoswitch,http://placehold.it/150x150
5a0c6bd5fd3eb67969316df8,Rabat,leilaware@extragene.com,-6.81924,33.9895,Point,Extragene,http://placehold.it/150x150
5a0c6bd5fd3eb67969316df9,Rabat,leilaware@eyeris.com,-6.75822,33.93273,Point,Eyeris,http://placehold.it/150x150
5a0c6bd5fd3eb67969316dfa,Rabat,leilaware@verton.com,-6.79216,33.81497,Point,Verton,http://placehold.it/150x150
5a0c6bd5fd3eb67969316dfb,Rabat,leilaware@conjurica.com,-6.75162,33.91917,Point,Conjurica,http://placehold.it/150x150
5a0c6bd5fd3eb67969316dfc,Rabat,leilaware@sulfax.com,-6.80167,33.9546,Point,Sulfax,http://placehold.it/150x150
5a0c6bd5fd3eb67969316dfd,Rabat,leilaware@bleendot.com,-6.83393,33.92647,Point,Bleendot,http://placehold.it/150x150
5a0c6bd5fd3eb67969316dfe,Rabat,leilaware@kineticut.com,-6.83193,33.98657,Point,Kineticut,http://placehold.it/150x150
5a0c6bd5fd3eb67969316dff,Rabat,leilaware@petigems.com,-6.76126,33.87188,Point,Petigems,http://placehold.it/150x150
5a0c6bd5fd3eb67969316e00,Rabat,leilaware@adornica.com,-6.77999,33.84045,Point,Adornica,http://placehold.it/150x150
5a0c6bd5fd3eb67969316e01,Rabat,leilaware@injoy.com,-6.76078,33.86574,Point,Injoy,http://placehold.it/150x150
5a0c6bd5fd3eb67969316e02,Rabat,leilaware@flexigen.com,-6.74693,33.83824,Point,Flexigen,http://placehold.it/150x150
